Date,GOOGL,AMZN,BALL,EQIX,HON,MA,NEE,SLB,NVDA,PG,UNH
2019-05-01,-0.07711683458997798,-0.0786132508357037,0.024190857524190923,0.0683747525841214,-0.053677359903242516,-0.010816551290119603,0.01938901460604825,-0.1872071227741331,-0.25160220994475146,-0.033527422990232925,0.03745655811558768
2019-06-01,-0.02141888838680528,0.0667917321570417,0.1400879622088287,0.0380822989357541,0.06256466435396502,0.05185096822935287,0.03355027496090002,0.14557509368694155,0.21237265613465217,0.06549412107666908,0.009139784946236462
2019-07-01,0.125046176579239,-0.014179116300438888,0.021288755536505333,-0.0043427392968331535,-0.012200011455409832,0.02925944127320146,0.011275993361319792,0.005787619526924859,0.027352217648634936,0.07651618787049697,0.020490963485103153
2019-08-01,-0.022713840091938886,-0.0484738426595529,0.12493005036373805,0.10790679147580162,-0.04545981676910593,0.033422705402725406,0.05748901868031098,-0.18864148111083312,-0.007159791370317636,0.01855303287021348,-0.06027870366651933
2019-09-01,0.025711237852049207,-0.022732774490651808,-0.09451560751150345,0.036887898180772316,0.027821649860284126,-0.03482958382201373,0.06349278802264013,0.05365402405180397,0.03916137351353921,0.03451717541379007,-0.07128205128205134
2019-10-01,0.03084003472165353,0.023474719311485037,-0.039005631094629956,-0.017371705963938888,0.020862884160756545,0.019295209338292096,0.022962358899523583,-0.04331284752707065,0.15480950411324046,0.001045184113201536,0.16280139885882572
2019-11-01,0.03597870988242757,0.013587293010480339,-0.05588109189652701,0.00012350471082256398,0.03369420482834484,0.05570607998265964,-0.018964504489384915,0.1073722851024781,0.07820117401253612,-0.019677134366717586,0.10751879699248135
2019-12-01,0.027068683909852842,0.026121723678365072,-0.02104147744474716,0.02972567698685724,-0.008681041725007055,0.021763679293706817,0.0356684629201951,0.11049723756906071,0.08563255513518508,0.02326724561690985,0.05041626469432248
2020-01-01,0.06972577068665586,0.08706381504892202,0.11612803463738985,0.010330649306150352,-0.021355932203389827,0.058106433571117666,0.10753221010901881,-0.16641791044776133,0.004810879728006867,-0.0022417934347478408,-0.07323627457650195
2020-02-01,-0.06527868898225808,-0.062213748058465135,-0.023829315599889322,-0.028708052837739362,-0.06379170996420747,-0.08131290751408493,-0.05756897837434749,-0.19158460161145918,0.14228192461257372,-0.09139784946236562,-0.06419526518627261
2020-03-01,-0.1323875303341424,0.03502057067020581,-0.0823162077774624,0.09038058659217896,-0.17500154159215642,-0.16775193798449617,-0.048029751542965626,-0.5020302694721299,-0.023963979975710203,-0.02852600900821345,-0.021885786005647945
2020-04-01,0.15899995696888847,0.26890014976509446,0.014382926074853142,0.08106377187504998,0.06061738545481732,0.1383093227355523,-0.03948133987199731,0.24684951816160128,0.10880121396054632,0.07154545454545458,0.17278851551848606
2020-05-01,0.06446870126977067,-0.012784963621665368,0.08644610458911428,0.033219786729857814,0.027836504580690535,0.0942648288904242,0.10574593284873668,0.09809750297265163,0.21465717804844675,-0.016543649783659964,0.04232912777378872
2020-06-01,-0.010791617835816725,0.1295667732571233,-0.024838619141173357,0.006694092857245204,-0.008639012684264591,-0.01724882847552256,-0.06022069181405543,-0.0043313481321060054,0.07011435975437985,0.03148723257418906,-0.03247498769886836
2020-07-01,0.04929304326363648,0.14711362104087988,0.05957691754209238,0.11843941335611574,0.0330589943979529,0.04338856949611092,0.16875546487904391,-0.01359434475258292,0.11760618248436483,0.09659613615455398,0.026546872351245865
2020-08-01,0.09515104674216213,0.09046096287776328,0.09153877495586049,0.005474359627234193,0.1083216174599988,0.1609567951252715,-0.0054506590666191235,0.047960308710033095,0.25998605720315027,0.05498779743746196,0.03226765308144541
2020-09-01,-0.10059955938215315,-0.08757852887312523,0.03421674754261539,-0.03754210033173788,-0.005678042887345192,-0.05589212429157708,-0.005767095318264914,-0.18148342977380327,0.01166398743878272,0.004771199306007334,-0.002495600703887435
2020-10-01,0.10269514192139728,-0.03575409768382798,0.07074109720885469,-0.03800665675608117,0.0020654881234432043,-0.14646479581275695,0.05505116010952582,-0.0398457583547559,-0.07364842393111848,-0.013598100582775885,-0.02126567662058565
2020-11-01,0.08556967038134777,0.043439882746241,0.07876404494382028,-0.04574421530550854,0.23625341012428014,0.1658467294900221,0.0051905477393801025,0.39156626506024095,0.06921174405616726,0.012910284463895083,0.10224814839090257
2020-12-01,-0.0010031919744640794,0.028058357849017,-0.029476096239974936,0.02348844208142853,0.04305610043154173,0.06071142016581965,0.04837613806223673,0.05002405002405008,-0.025855314703578047,0.0019442644199609838,0.04263542843551171
2021-01-01,0.0426328281906152,-0.01557601790643326,-0.05537669027688352,0.03609734240667639,-0.08147625763986832,-0.11388468650193306,0.04821775761503555,0.017407237746220883,-0.004994255074683984,-0.07855397441425882,-0.04876240447131297
2021-02-01,0.10646506435513525,-0.03532842617428733,-0.029879572824358047,-0.12381750364884592,0.035727081947074746,0.11875177843118667,-0.0913812291331767,0.2566411526339487,0.05578992748156231,-0.036502612900709774,-0.00407698303255577
2021-03-01,0.02008496916282132,0.0003718157216621165,-0.0076121325682164676,0.048200018508807174,0.07274524339016564,0.006217323724742041,0.028987479586281895,-0.025797205302758863,-0.026701666119800183,0.09633287460535911,0.1199506351213051
2021-04-01,0.14107984407423912,0.12066268486916942,0.10502714184564566,0.060580644211951196,0.02750264891509646,0.07305153770537842,0.025128951196931704,-0.0051489518205222184,0.12445030453316153,-0.014841615594772373,0.07184132018168632
2021-05-01,0.0014234119396643319,-0.07047026319280614,-0.12259718069201198,0.022143293190521218,0.03528515064562421,-0.05622153588441614,-0.05534769707134568,0.1582255083179296,0.08228122189280129,0.010718033278369177,0.0328986960882649
2021-06-01,0.03603962916604786,0.06735503727812309,-0.013875365141187923,0.08942339016179823,-0.05006279502836608,0.01250762660158622,0.0008194482381862489,0.0217044366421959,0.231339838099049,0.0005932517612161625,-0.02786948922120802
2021-07-01,0.10350603450747187,-0.032722315241151545,-0.001727968402863489,0.022190381260901892,0.06583086391611581,0.05710920594921798,0.06304585152838427,-0.09934395501405813,-0.025171853518310305,0.05410212702882955,0.02941764059534524
2021-08-01,0.07400919640902126,0.04303414783672266,0.1864490603363007,0.02808351921600183,-0.008041404679413167,-0.1028916411877493,0.07817715019255433,-0.027402011793270842,0.1480075901328275,0.0011249384799267848,0.009824850807820917
2021-09-01,-0.07616924964149352,-0.05351807513563189,-0.06242184243434756,-0.06321655107001012,-0.08464490535121383,0.004187967536031012,-0.06512680080962019,0.05706134094151216,-0.07455885637703819,-0.018189479598286207,-0.06133038652797462
2021-10-01,0.10749872826835039,0.02660241580011191,0.016783372235189553,0.059407945527951256,0.02986621443376669,-0.034974689369535295,0.08672949566989296,0.0883940620782726,0.23416682757289053,0.02281831187410588,0.17845626247632707
2021-11-01,-0.04153101063183051,0.03992373451784026,0.02153476169654578,-0.029710776876485823,-0.07492452657579363,-0.06139723414401521,0.01699285128325334,-0.110973341599504,0.27805374115070225,0.011119658717392955,-0.03529002975220974
2021-12-01,0.02082136753642594,-0.04925193965332875,0.03017656500802568,0.041418369859640425,0.031002768987341778,0.14098818747618425,0.07582392256280257,0.04428172942817299,-0.09992043089729463,0.13141513349010925,0.13038584485164995
2022-01-01,-0.06591900698644126,-0.10282994535650247,0.008621585125168751,-0.1429821242788235,-0.019327610186561817,0.07530891684292551,-0.16323907455012843,0.30450751252086805,-0.16745435381319917,-0.01913436850470729,-0.05888795953319792
2022-02-01,-0.001821830181776729,0.02667250549061162,-0.07579814624098868,-0.020927024417160878,-0.07203638497652576,-0.06615249236502929,0.0019201228878646948,0.0043511645764013895,-0.004124806011598481,-0.02842006855718293,0.006983092451911865
2022-03-01,0.029694869573587468,0.061437325397394105,0.0028972587474929146,0.04493257999520939,0.02545454545454562,-0.009533839587606008,0.08227928963843101,0.05275229357798161,0.11896657781423015,-0.01982166912566541,0.07165822598608873
2022-04-01,-0.17946680568788542,-0.23752511541588062,-0.09822222222222221,-0.03039292359968715,-0.005499023537876568,0.016788852202137772,-0.16161019950419075,-0.05567659162430416,-0.3202741332551492,0.05071989528795817,-0.0027844775182853665
2022-05-01,-0.0030453205035513298,-0.032764329365191025,-0.12654016757023157,-0.044487400567391644,0.0005684460751382847,-0.015163190048984476,0.06575612503520145,0.1781594462958216,0.006739634442227915,-0.07891622547493005,-0.023144233605348563
2022-06-01,-0.04218456074963528,-0.11645918167865277,-0.02990548737480614,-0.04376428124408749,-0.1023138105567607,-0.11845083410176871,0.023384859294490523,-0.22193211488250664,-0.18814267352185088,-0.02765756018393295,0.033918434719594215
2022-07-01,0.06751833191083212,0.27059598907824123,0.06761669332557818,0.07110894645520682,0.10730107588746329,0.12143400532521875,0.09075651949393237,0.03551454138702459,0.19816610594366368,-0.033938382363168484,0.055896267741370353
2022-08-01,-0.0696354883081155,-0.06061504260837347,-0.23985290111686186,-0.06589081194759427,-0.016159201912085752,-0.08315667486361966,0.006746360516037386,0.0302457466918713,-0.16896988382976386,-0.006982938593333765,-0.0424272596526164
2022-09-01,-0.11615228238772868,-0.10862191370197993,-0.13420533954488445,-0.134673015196921,-0.11819382096646425,-0.12340845330949235,-0.07818010815894672,-0.05897771952817821,-0.19577315489598512,-0.08474699144555597,-0.027516222825563763
2022-10-01,-0.011918452692106674,-0.09345132743362838,0.022144039735099375,-0.004219112579987305,0.22189614900880406,0.15418161356122972,-0.01160566254304296,0.4493036211699166,0.11187082955762429,0.06669306930693053,0.0992198637731665
2022-11-01,0.06856417310337526,-0.05759468957438496,0.13545252075318892,0.21928183037921034,0.07611998823644739,0.08598939606313594,0.09290322580645172,-0.009225446857582198,0.2538341853745276,0.10759634662508355,-0.013311717553814217
2022-12-01,-0.1263491434795524,-0.1298943443132381,-0.08808844507845925,-0.05157460363425759,-0.023912548394443123,-0.024326599326599196,-0.012987012987013102,0.03705140640155191,-0.13644152927967845,0.016090104585679832,-0.03209434788958676
